"";"1";"2";"3";"4";"class"
"56";1;1,31522722792321e-27;1,67725062833870e-20;3,95709634067429e-24;1
"57";1,20519073900396e-17;1,10621272166185e-42;1;5,91361220542745e-48;3
"58";3,72143478044756e-18;3,20527807412355e-20;1;7,10041270348366e-30;3
"59";4,33762041798326e-16;1,66103383360618e-32;1;2,64224173709534e-33;3
"60";1,03976513894178e-08;2,24554038883415e-47;0,999999989602349;6,70926342587053e-45;3
"61";0,00486598646191271;6,57391460745838e-40;0,995134013538087;2,80734024444494e-33;3
"62";1,06925499601593e-18;2,21294001886440e-09;0,99999999778706;1,87349870011084e-22;3
"63";4,72383719102054e-68;1;8,06818436090236e-68;5,28269477404288e-22;2
"64";4,86040177112114e-50;5,47936583004438e-23;1;5,10153223646539e-48;3
"65";0,999996217095876;7,37748477953576e-47;3,78290412440595e-06;1,41879115553757e-36;1
"66";4,50988983113964e-196;1;1,47689513388974e-117;2,33310239522778e-72;2
"67";3,35645911335516e-195;1;7,53802674247248e-116;9,00067721134092e-73;2
"68";1,67291124438480e-197;1;1,38714517888036e-122;4,06848584091731e-72;2
"69";2,53555344808935e-198;1;1,63436886689337e-126;1,5200048426025e-71;2
"70";0;1;0;9,58681144049254e-110;2
"71";5,68056620124091e-72;1;7,89981956309084e-54;2,11582792946473e-25;2
"72";1,21010416268263e-35;0,0232783529701769;2,20182548653470e-66;0,976721647029823;4
"73";5,01622200251053e-20;3,52059915731799e-22;8,53123139760983e-87;1;4
"74";4,42615645919018e-119;5,4619424325994e-24;1,37034480935989e-224;1;4
"75";6,46499484385645e-81;1;1,08514166450153e-63;1,12475988447177e-28;2
"76";0,999999999999993;5,07779055222396e-35;4,6200683676988e-47;7,41278704785556e-15;1
"77";1;3,49991720272848e-32;2,95875186932250e-23;2,98676875684732e-23;1
"78";0,0206450781569834;0,000201846445980878;0,979153074245198;1,15183794133144e-09;3
"79";6,05841982972343e-125;6,40243035492225e-19;6,69192270561351e-223;1;4
"80";4,90868154768984e-09;5,42489391472e-32;0,999999995091319;2,59797720043539e-32;3
"81";1;2,11647588631779e-44;5,78874328019471e-27;2,53273387901495e-27;1
"82";1,71171354729045e-101;0,999999999999876;1,72466451125193e-142;1,23879700730808e-13;2
"83";3,50396796654547e-37;1,27978079873544e-46;1;7,18969493861916e-58;3
"84";1;1,20831103733171e-37;3,56285998393811e-34;5,78179628461366e-20;1
"85";0,99999999832794;2,41269684286449e-29;3,78982138476365e-40;1,67205890540844e-09;1
"86";3,12257955196783e-20;2,35820951376040e-12;3,01701275555489e-65;0,999999999997642;4
"87";2,84311921326146e-108;9,12333035337655e-34;2,72299292877529e-251;1;4
"88";3,48548950163628e-36;6,6781347667431e-19;1;3,34765462397058e-41;3
"89";3,38811422704967e-289;1;0;1,21085866207971e-27;2
"90";3,2990561345404e-10;4,5828381659107e-13;2,40524226615087e-40;0,999999999669636;4
"91";2,71919451355832e-11;0,999999998323147;6,45394413899028e-16;1,64966009534748e-09;2
"92";1,20617438251706e-32;2,72035330696904e-42;1;1,18001580667259e-52;3
"93";5,49411865253671e-138;1,27108884699146e-35;6,27793090282842e-284;1;4
"94";0,99999999999999;1,25454842518406e-27;3,99106742870031e-36;1,04962857239888e-14;1
"95";1;1,20555421955328e-41;3,32623353565722e-30;7,6722807058331e-29;1
"96";0;1;0;9,67901685468095e-31;2
"97";1;7,32893262843093e-34;3,49332884338253e-36;5,58392372194854e-21;1
"98";5,75119206705552e-63;1;9,62852053775166e-48;1,03192680410677e-26;2
"99";1;8,54708220137908e-35;7,2682029884203e-29;6,61330436755277e-24;1
"100";1;3,78731776102624e-40;5,41497266959166e-29;1,08447376471303e-28;1
