"";"1";"2";"3";"4";"5";"class"
"23";8,43633135564865e-80;6,35036546981416e-23;7,98106458640139e-19;8,29856033063022e-34;1;5
"24";0,000118163981688465;6,44184130075237e-59;3,89603894154705e-12;0,999881836014415;4,00382935364435e-36;4
"25";5,34041589391563e-15;4,27314527774149e-61;2,17725568621969e-16;0,999999999999994;1,24642350337932e-34;4
"26";4,3373119095905e-51;2,56772023748641e-73;4,58846354465459e-40;1;2,91171667744333e-39;4
"27";0,999982027119947;1,20577258295953e-64;1,79728800531027e-05;5,14304734703433e-184;1,63025647156233e-125;1
"28";9,2678900694635e-27;3,91213770733776e-41;1;9,46784545936533e-78;7,34102955649074e-56;3
"29";0,997153762981535;2,58469816236306e-45;0,00284623701846495;3,77680258548211e-19;2,09399167317395e-22;1
"30";3,20754211855817e-55;8,84552415429612e-74;3,24172330436231e-42;1;1,3118102483054e-32;4
"31";1,75003084689708e-54;1,24251564510830e-67;3,31510221053294e-38;1;1,80316536024095e-26;4
"32";1,48948312026890e-39;8,25929871209252e-41;6,23916468103724e-14;0,99998509408748;1,49059124569307e-05;4
"33";6,78626698990597e-33;1,85670818148224e-52;6,20882528237931e-20;0,999999999999999;1,20943493857695e-15;4
"34";1,47400057253693e-65;5,9079078094539e-59;9,29626079036884e-38;0,99999999999976;2,40061805265779e-13;4
"35";4,48687493445892e-63;2,36790424040738e-70;1,44298081077339e-42;1;8,56140003130478e-27;4
"36";9,4160811478861e-57;1,39384658255572e-71;1,77234523687318e-41;1;3,64863453943072e-29;4
"37";1,39414562311499e-61;1,34790427262101e-49;4,16619824157597e-30;0,999993801393645;6,19860635471248e-06;4
"38";7,10876874925266e-78;3,63185012044269e-46;4,72051753313553e-33;1,23793616887404e-21;1;5
"39";8,23573995037853e-53;4,85243938636013e-39;1,28519591690822e-15;3,83572351472063e-38;0,999999999999999;5
"40";1,45168129652898e-115;0,999999999998688;1,31135441467817e-12;1,25859278358789e-118;6,15592463065587e-16;2
"41";4,57358262249473e-47;8,16671865295947e-53;3,83850206729845e-20;1;4,22800970704591e-20;4
"42";3,01137818333647e-59;3,31316135365772e-42;7,13013837975369e-22;4,99349531448736e-18;1;5
"43";1,21712828672983e-58;2,39411890447388e-44;5,83645024474433e-23;4,49982155214815e-25;1;5
"44";3,95960410270281e-77;3,04403114349045e-34;7,09220332158758e-22;9,639201901216e-57;1;5
"45";7,53889763001666e-48;1,47817262851373e-61;7,40153152262726e-31;1;1,52830153967044e-20;4
"46";3,87170229253976e-30;5,83688910474835e-50;7,44543222604119e-15;0,999999999999992;1,88663785887495e-17;4
"47";1,19925627935396e-43;1,65013962538354e-51;7,78980356708935e-24;1;3,23342355878887e-20;4
"48";1,9112154809995e-98;5,25901322578424e-34;5,28732307226364e-30;1,92638928359308e-57;1;5
"49";8,57328615258303e-77;1,15438309901021e-43;2,77780120683554e-30;2,68852521109075e-19;1;5
"50";5,62722403306411e-15;5,93297208165818e-42;0,999999999522842;4,77152041859242e-10;2,80894094317503e-35;3
"51";4,52534740294572e-66;6,14746188670376e-56;1,31603229555370e-34;1;2,49371250028609e-16;4
"52";5,96598632078806e-61;4,81391841374618e-40;2,89871794290348e-20;1,34742248258235e-42;1;5
"53";3,62248932070563e-66;8,02661275199473e-46;2,45320223648993e-27;0,999999245292019;7,54707981183388e-07;4
"54";1,03773298674233e-60;2,7068700095921e-72;4,33238292408079e-43;1;2,81440600275173e-30;4
"55";1,89872948360695e-56;7,86194536922467e-67;1,11570604876676e-36;1;5,26324207093936e-22;4
"56";8,23573995037853e-53;4,85243938636013e-39;1,28519591690822e-15;3,83572351472063e-38;0,999999999999999;5
"57";1,31887446297353e-32;6,12220434576132e-56;1,54606052211893e-20;1;8,46120338518196e-17;4
"58";5,3815243870068e-20;5,70836606375494e-34;0,999999999790682;5,15969809814582e-12;2,04158057080328e-10;3
"59";1,19925627935396e-43;1,65013962538354e-51;7,78980356708935e-24;1;3,23342355878887e-20;4
"60";8,1101430048358e-54;8,10044177475135e-66;2,47227263362560e-36;1;9,94565620022076e-21;4
"61";9,76527640499924e-62;1,76482228520838e-61;6,86931163639584e-38;1;4,63200377512872e-21;4
"62";1,49056093578620e-23;5,95812428018577e-40;1;4,11725391889813e-25;2,70742106330879e-22;3
"63";3,20764178612877e-47;8,6201276027586e-34;1;3,66678521363914e-132;5,87726642191024e-52;3
"64";0,99999990760276;1,57732379760804e-55;9,23972392914848e-08;4,65913530305366e-31;4,62532915113151e-41;1
"65";1,47400057253693e-65;5,9079078094539e-59;9,29626079036884e-38;0,99999999999976;2,40061805265779e-13;4
"66";1;1,88995005606586e-92;2,93910409614493e-42;3,71917144193738e-250;4,92862985283404e-178;1
"67";1;2,50210122281692e-94;2,30984284641782e-42;9,84941335578894e-251;2,2171048082193e-178;1
"68";1;6,49777776206663e-89;1,51917698800952e-40;2,42720073384027e-253;2,91950198874720e-176;1
"69";1;3,96252272967048e-88;2,54005353565908e-38;2,08785140328563e-260;1,31452617196477e-174;1
"70";2,12605925563388e-100;3,9764505198234e-41;1;0;1,97395652397944e-278;3
"71";2,31999790296109e-42;2,69638892346428e-37;1;5,87691043785049e-108;2,55944487262162e-58;3
"72";1,98141369634694e-69;5,50956922754337e-09;0,99999999449043;3,78112172749103e-117;6,89119372335284e-19;3
"73";5,38073030279086e-101;8,4897406365141e-12;1,41710071285856e-16;2,69665937251095e-106;0,99999999999151;5
"74";2,95287258736415e-182;1;2,76552268691107e-36;1,54626034733892e-285;9,88361036197078e-64;2
"75";4,53883872800898e-46;3,45255144606056e-35;1;4,25003032443076e-128;1,69574742518121e-64;3
"76";2,52962312325127e-96;1,28430883190867e-31;2,47238086096027e-27;6,7430176698696e-51;1;5
"77";6,61282513143512e-61;1,51059812206281e-36;1,35012691676156e-18;3,02343576870492e-27;1;5
"78";9,03442953965917e-32;2,28457754393726e-28;0,999999839943703;1,66827606089514e-37;1,60056296757209e-07;3
"79";1,71472909793582e-175;1;1,71803044611111e-36;6,71201542530975e-294;3,18503174857597e-71;2
"80";6,69625031637968e-52;5,51842079633445e-50;5,97478128579898e-22;1;2,25784859548816e-18;4
"81";7,35245299869282e-75;8,97873948697054e-42;1,53843433694099e-30;2,92337868556840e-17;1;5
"82";1,46554149683988e-90;1,06527780049477e-12;0,999999999998935;4,16702106254562e-210;2,49811414391284e-58;3
"83";4,90772827466985e-35;8,04949490896732e-72;6,3394964751455e-33;1;1,98442862518473e-42;4
"84";5,47777449129419e-84;1,22692077561066e-33;3,22428501977556e-26;4,74644163244937e-24;1;5
"85";5,95948086926613e-94;8,45997111188565e-26;5,29560435621063e-23;2,82386054768416e-34;1;5
"86";4,15134573696124e-81;6,50370560116249e-11;4,59087491490983e-07;1,14328370207366e-86;0,999999540847471;5
"87";4,08659732490438e-216;1;7,80640464872938e-52;0;2,25899911233776e-55;2
"88";0,999998516314028;5,70241509150062e-50;1,48368597198380e-06;5,36474459442037e-32;2,34987560259888e-32;1
"89";1,64692370652585e-234;1;1,27806608298643e-42;0;5,61290476921255e-185;2
"90";3,11768301445338e-70;1,24397786216809e-16;1,52704748525323e-08;2,82994562138755e-52;0,999999984729525;5
"91";1,0324096335824e-33;2,65369945105813e-32;1;5,26116076061791e-58;4,54539822709722e-17;3
"92";1,82124312565968e-38;1,40080930540361e-64;6,06242192631238e-26;1;2,21521290459197e-36;4
"93";2,65919987940832e-237;1;1,51700458989333e-61;0;1,60675457257058e-76;2
"94";3,07884643586112e-75;4,37158079297973e-31;1,79161721886183e-20;7,57532571718888e-51;1;5
"95";1,69348307771135e-74;5,78330937155582e-42;2,15644973681828e-26;5,83006571640274e-33;1;5
"96";0;1;3,24437228211003e-88;0;7,7457562459782e-289;2
"97";8,64371670580268e-78;6,90242550500549e-36;1,98582394099722e-23;5,72381560635003e-49;1;5
"98";3,09336614514764e-30;2,23383408393906e-40;1;1,04711835315727e-110;1,00245237413548e-52;3
"99";3,12091140834512e-71;2,94047322361203e-39;2,65694265991787e-22;1,00283608508984e-41;1;5
"100";9,09715124709365e-72;1,17058893050502e-41;5,73768158369316e-25;1,47621571343307e-33;1;5
