"";"1";"2";"3";"4";"5";"class"
"19";6,74259041434654e-22;0,999947723480828;7,93930273271876e-18;1,50932423444019e-14;5,22765191569489e-05;2
"20";7,25300117931178e-27;0,999322796364749;5,22872133222349e-19;2,52996350225836e-17;0,000677203635251326;2
"21";9,1898985081681e-22;0,755377122377153;1,77816908800338e-11;1,18060844549231e-11;0,244622877593259;2
"22";3,54346362749551e-25;0,99593826516726;9,73057123695949e-17;1,66052123015758e-15;0,00406173483273733;2
"23";1,21713166157128e-31;0,79903040299541;1,26267885261017e-17;5,77833556954233e-19;0,200969597004590;2
"24";3,77485724260305e-21;0,138309626528065;2,04189313644076e-09;2,09935781435163e-10;0,861690371220106;5
"25";8,77541173696469e-26;0,197055841897059;2,31572955898890e-12;7,55352292265656e-14;0,80294415810055;5
"26";4,71105235787671e-25;0,000342073374456765;3,04048941187598e-08;5,23635878544975e-12;0,999657896215413;5
"27";1,77148403665577e-23;0,385425507571562;1,38192614623692e-11;1,95810359904793e-12;0,614574492412661;5
"28";1,14694797855739e-24;0,892264880373286;6,49647304386652e-14;4,4149752165749e-14;0,107735119626604;2
"29";1,93532965252109e-24;0,563684020608514;1,64495407967432e-12;2,18903877835600e-13;0,436315979389622;2
"30";1,01290292840659e-27;0,00386205765117994;3,30647848294565e-11;2,01006554349927e-14;0,996137942315735;5
"31";7,89732513316526e-27;0,000930666135070064;7,04198470746166e-10;1,72466174805433e-13;0,99906933316056;5
"32";9,31246128720415e-21;0,772783465505479;5,21226386300245e-11;5,81601469651892e-11;0,227216534384238;2
"33";2,34886420557202e-30;0,999998076734735;2,9994380408163e-25;8,82358491845412e-22;1,92326526475129e-06;2
"34";1,44661724879240e-28;0,999999919410004;1,79283988391709e-26;1,57531107934881e-21;8,05899957710797e-08;2
"35";2,48825245301701e-26;0,00141164346536608;8,55743999279596e-10;3,10357933192258e-13;0,99858835567858;5
"36";1,29179788517275e-26;0,0132705146993264;3,52157200134446e-11;5,8980563748109e-14;0,9867294852654;5
"37";2,68997502016969e-23;0,966843504310803;6,00543142066124e-14;1,56216830883850e-13;0,0331564956889806;2
"38";8,02339353286074e-29;0,932632498440359;9,3351325338655e-17;2,86974342224049e-17;0,0673675015596414;2
"39";1,60846257381074e-31;2,62024582512273e-05;9,25123539678703e-11;3,44034211709949e-16;0,999973797449236;5
"40";7,60060361297355e-25;0,45984574069687;1,67499127638727e-12;1,50522731472426e-13;0,540154259301305;5
"41";5,23859030927142e-26;0,786824499626926;3,30866306909232e-14;8,11723855492275e-15;0,213175500373033;2
"42";1,08178177005722e-29;9,9527369858537e-11;0,00753871890793135;2,6092112410236e-12;0,992461280989932;5
"43";1,56380254381344e-31;0,00105982954070686;8,4629730211997e-13;5,90774320871187e-17;0,998940170458447;5
"44";3,36234779063440e-22;0,816889231187094;3,47363231312451e-12;4,97914163374437e-12;0,183110768804453;2
"45";1,87470427395129e-24;0,999378249498266;1,11238491898587e-17;1,58752243351653e-15;0,000621750501732352;2
"46";1,08765465687881e-26;0,000152477486561465;7,82745854726849e-09;4,86644493090322e-13;0,999847514685493;5
"47";2,30448194173394e-27;0,999289309853476;3,08888167201303e-19;1,15288740590429e-17;0,000710690146524393;2
"48";2,23446452626706e-29;0,00249220821911757;5,83257192528194e-12;1,46213258643650e-15;0,997507791775048;5
"49";1,54687826945348e-25;0,998053279849292;2,18441750661441e-17;4,86402436968388e-16;0,0019467201507074;2
"50";7,03360254598181e-26;0,0799186466208366;8,77836989720763e-12;8,8499283255921e-14;0,920081353370297;5
"51";0,626579359374606;6,76186543934878e-15;6,32780270087589e-08;0,37342057734736;4,07786526627064e-17;1
"52";0,0187148341067747;2,46883381784415e-12;4,27556718719467e-06;0,981280890323387;1,82530912867080e-13;4
"53";0,46834764213525;8,86882887489062e-17;3,20924141144259e-07;0,531652036940609;4,8485088653084e-18;4
"54";4,47401823888103e-13;2,91363333318762e-20;0,999466255218239;0,000533744779363076;1,95084235558296e-12;3
"55";0,00158493070503297;9,972461615625e-18;0,000744501833041305;0,997670567461925;7,84751731789836e-16;4
"56";7,29395243597085e-07;2,56622993939187e-13;0,150347224348372;0,849652045577187;6,78941279156935e-10;4
"57";0,0536486365290694;5,16648401189398e-12;7,82484811575333e-07;0,946350580980867;8,55208685835138e-14;4
"58";5,81900310136458e-18;8,18676067810965e-15;0,999991375603724;7,25452013046832e-06;1,36987613727929e-06;3
"59";0,00259807473679716;1,21415439180104e-15;0,000229751893707852;0,997172173369483;1,09792705457179e-14;4
"60";1,67215445231444e-10;7,55885932673809e-13;0,956139235851067;0,0438606588590017;1,05121960444720e-07;3
"61";4,11951051953752e-21;1,14473018146805e-22;0,999999950052614;4,99271497211870e-08;2,02361246806672e-11;3
"62";3,77657927246904e-05;5,35593960532625e-12;0,00216526280915414;0,997796971255814;1,36951641689343e-10;4
"63";1,67618659642050e-12;2,33930409157876e-21;0,999440589604519;0,000559410393664234;1,41029623246949e-13;3
"64";0,000120324540730651;9,73060364173812e-15;0,00206805828280389;0,997811617175766;6,90010973749273e-13;4
"65";1,07712999618036e-07;3,42426731537142e-09;0,238425555724474;0,761572005709891;2,32742836805981e-06;4
"66";0,0357195225205163;1,06227693113835e-13;6,16523339613287e-06;0,964274312245966;1,489629926316e-14;4
"67";7,00224291141875e-06;8,90070020995916e-12;0,00699755139884925;0,992995445553955;7,95383303597476e-10;4
"68";1,49991759463533e-08;2,43499523803596e-12;0,75154503656594;0,248454915783080;3,26493685002946e-08;3
"69";2,19545877219867e-08;5,84745734095424e-25;0,968690525710473;0,0313094523349392;1,09968526831492e-17;3
"70";1,673432077042e-11;1,26075046898449e-15;0,993682449927856;0,00631754851957164;1,53583602756025e-09;3
"71";0,00420503394155385;2,84977173940714e-13;1,20313334496984e-05;0,995782934724566;1,45612553841058e-13;4
"72";6,2612807948583e-06;2,85729303120758e-13;0,041569438631671;0,958424299943646;1,43602101540844e-10;4
"73";4,26819856347197e-05;1,78824320744764e-21;0,101452309167129;0,898505008847237;8,28745782017319e-17;4
"74";1,58234271003724e-05;1,14595824340718e-14;0,0205359827081378;0,97944819385897;5,7805394708356e-12;4
"75";0,000295495488381447;4,89328814254521e-14;0,00114787553887380;0,998556628971638;1,05762696209702e-12;4
"76";0,00714823798073981;1,65327505631438e-14;4,80035576842171e-05;0,992803758461537;2,25542240209653e-14;4
"77";0,0136362976161900;8,85930567569769e-19;0,000152209267235232;0,986211493116575;2,03218434998894e-17;4
"78";0,234759705483629;1,2432962501523e-18;2,21549755823501e-06;0,765238079018813;8,97608841939879e-19;4
"79";6,45559246553119e-05;2,00936816298999e-14;0,00327825079817288;0,99665719327506;2,09122650399874e-12;4
"80";5,30656061475384e-11;1,32865154164201e-12;0,98396021718854;0,0160396015346549;1,81222411578356e-07;3
"81";2,97152395180442e-13;4,20442390646354e-17;0,999287265205622;0,000712734292090822;5,01989555479616e-10;3
"82";7,54544112029595e-14;1,95941395439490e-16;0,999604150776533;0,000395846731376112;2,49201478651751e-09;3
"83";4,43522919199914e-08;7,26920660127822e-13;0,642840529499636;0,357159417297971;8,84937397322436e-09;3
"84";7,07945751156794e-05;3,51418827390949e-19;0,0148428148320529;0,98508639059283;1,33943550158564e-15;4
"85";1,47664425851593e-06;4,72295622397799e-11;0,0210183280331919;0,978980185410086;9,86523347018666e-09;4
"86";0,00867439110919967;3,96595595153003e-09;1,39776604629443e-06;0,991324207121376;3,74218911080332e-11;4
"87";0,109971194180126;3,05571137698299e-15;2,27409411991953e-06;0,89002653172575;3,96329197772903e-16;4
"88";7,59615494679293e-08;3,62875777534648e-22;0,918431119876954;0,0815688041614958;7,90058628388685e-16;3
"89";9,36797589375693e-07;2,33908380122639e-09;0,0307823215892132;0,96921649854356;2,40730552829853e-07;4
"90";4,71026608104172e-11;1,27616143204079e-16;0,990075003450768;0,00992499629109599;2,11032706726272e-10;3
"91";7,71219083839553e-10;3,01198440739171e-15;0,947989756769246;0,052010241656173;8,03359393256984e-10;3
"92";0,000232165150284182;2,92439693944608e-13;0,000563407686708602;0,999204427159432;3,28330559523488e-12;4
"93";8,46247557517026e-09;8,90460485472721e-15;0,868695224856415;0,13130476599643;6,84670187027307e-10;3
"94";2,13026607766186e-18;9,26318473253318e-17;0,999997012848475;2,92264100876794e-06;6,45105163229823e-08;3
"95";2,77622527241823e-08;1,06973934979231e-13;0,686658599321729;0,313341370100462;2,81544959998489e-09;3
"96";1,42355993178093e-06;2,23012979028931e-09;0,0230449036251128;0,976953513034044;1,57550781590737e-07;4
"97";1,01663439662196e-06;3,2488942538165e-11;0,0626897515796518;0,937309217940347;1,38131160754522e-08;4
"98";6,3073143106638e-05;2,62812154989834e-13;0,00348980998137485;0,996447116861978;1,32775615059679e-11;4
"99";7,49750074297197e-16;5,01008424375916e-13;0,99990520329369;8,93455747757934e-05;5,4511310319855e-06;3
"100";2,75142919577523e-07;3,29199988593267e-12;0,254598006172042;0,745401709709157;8,97258937771032e-09;4
"101";0,993423003186175;1,19061973949344e-23;1,41252642836270e-11;0,00657699679969917;1,08343447810586e-25;1
"102";8,43170744496753e-05;2,39897285525449e-20;0,0127019795801974;0,987213703345353;1,80819625134115e-16;4
"103";0,997736166413852;8,95666781338682e-28;2,94918698274666e-11;0,00226383355665588;8,85686570820337e-29;1
"104";0,035731210489293;1,23243499618000e-20;2,73973478889434e-05;0,964241392162818;2,79796631774455e-19;4
"105";0,860844509187195;3,91181848675351e-24;3,95458735391081e-08;0,139155451266931;4,7071731437023e-24;1
"106";0,99998903812322;5,90205081439635e-34;2,78843892327750e-15;1,09618767764648e-05;6,63240936344299e-36;1
"107";5,74648343819647e-12;9,05244799787088e-19;0,995622396922256;0,00437760305725848;1,47386727425691e-11;3
"108";0,99724873384009;7,12064186920495e-29;9,4212860937529e-11;0,00275126606569795;2,19927487913392e-29;1
"109";0,0370739375159971;2,00102474870486e-27;0,00074699236831925;0,962179070115684;1,34299439905399e-23;4
"110";0,999999614714554;6,62294824681311e-28;5,73970331520521e-20;3,85285445850345e-07;5,08745680183537e-34;1
"111";0,718242247167431;3,75610387036296e-18;3,14825197656817e-08;0,281757721350050;1,31461953991816e-19;1
"112";0,0131299438813263;4,02100992488887e-23;0,000323069965863752;0,98654698615281;2,33814400612615e-20;4
"113";0,949359796715585;3,65811181024258e-24;6,77176126654055e-09;0,0506401965126543;1,33175283217166e-24;1
"114";7,55083897039275e-06;8,23052652447496e-23;0,245389110175556;0,754603338985474;3,65919862145817e-17;4
"115";0,00352831810245647;2,55345721666259e-22;0,000355094108191833;0,996116587789352;2,28901033061414e-19;4
"116";0,909004229443253;9,3144534290593e-21;3,58026578395062e-09;0,0909957669764814;4,15443599654277e-22;1
"117";0,250262185370808;5,34335721162954e-20;1,90221606281584e-06;0,749735912413129;8,21694327242493e-20;4
"118";0,999999997744215;1,92048091098998e-29;1,47006316413733e-24;2,25578542904827e-09;4,93059196997878e-38;1
"119";0,999972491985877;8,35705721581719e-41;3,69434195041548e-13;2,75080137532029e-05;8,80916264518699e-40;1
"120";1,01525269675231e-08;8,28525594379186e-26;0,976432140963735;0,0235678488837386;3,50910817425768e-18;3
"121";0,99909001088209;9,47871932379524e-26;1,14487062265513e-12;0,000909989116764218;4,9128120381787e-28;1
"122";5,00715150655275e-05;1,77408903074596e-18;0,00815881219474703;0,991791116290183;4,71541582589696e-15;4
"123";0,999958833315934;8,90063855528623e-36;1,45995437123662e-13;4,11666839197419e-05;2,77995432810067e-36;1
"124";0,00148957629979710;5,91427440697885e-21;0,00168057761793323;0,99682984608227;5,72710825031906e-18;4
"125";0,99441756207189;8,84444469197981e-22;1,15316801504441e-11;0,00558243791657726;1,88248898696303e-24;1
"126";0,999166798598532;1,35235380443729e-24;1,00277362852396e-12;0,000833201400465055;2,53453087361239e-27;1
"127";0,0013288004094917;4,12218720175158e-19;0,000798876106157758;0,99787232348435;9,66253273569963e-17;4
"128";0,00428732944803394;1,14937343045516e-16;6,2881724410406e-05;0,995649788827555;1,00976784682534e-15;4
"129";0,157600192251912;3,82709923505479e-24;1,66517911005689e-05;0,842383155956987;3,05936624113332e-22;4
"130";0,977912278191898;1,07166193529194e-23;1,61874014170190e-09;0,0220877201893619;9,22742782316266e-25;1
"131";0,997392656763346;1,68891232609868e-30;2,01502703953052e-10;0,00260734303515128;2,08412243984343e-30;1
"132";0,9999999971494;6,20840106612944e-28;2,33146164237008e-24;2,85060035092518e-09;7,79525784121041e-37;1
"133";0,248887025723602;7,95230713664418e-25;9,71661986189136e-06;0,751103257656536;6,01241558190066e-23;4
"134";0,00097402593663907;1,87781419138040e-18;0,000997319159815626;0,998028654903545;3,32791334021944e-16;4
"135";5,75761880691688e-05;6,2131819255881e-21;0,0369618486857858;0,962980575126145;1,06162703527212e-16;4
"136";0,999995358322808;1,67281155962408e-34;6,59143387684584e-16;4,64167719163014e-06;1,14152307036078e-36;1
"137";0,988668741687452;1,97534112954951e-20;1,65670328704388e-11;0,0113312582959813;3,07699898057406e-23;1
"138";0,268652902646602;1,85586997602276e-18;7,47547793726261e-07;0,731346349805604;6,8571340412655e-19;4
"139";0,00160987318743009;5,22797726505831e-16;0,000129711050171700;0,99826041576239;7,07448750054271e-15;4
"140";0,987358217659008;1,18135136225222e-23;2,63485090099098e-10;0,0126417820775068;4,45383306981423e-25;1
"141";0,992985113116064;1,16774340413351e-25;8,98631304517979e-11;0,00701488679407303;8,57758548412836e-27;1
"142";0,992371970566847;2,89475135929952e-24;1,11505529105836e-10;0,00762802932164772;9,98263785777436e-26;1
"143";8,43170744496753e-05;2,39897285525449e-20;0,0127019795801974;0,987213703345353;1,80819625134115e-16;4
"144";0,998710301636686;8,15033914335571e-26;2,03852442692040e-12;0,00128969836127505;6,3630608089903e-28;1
"145";0,999429855077473;2,66419329502960e-25;2,16028522506909e-13;0,00057014492231082;4,53736800059239e-28;1
"146";0,935242910629045;4,40715697049882e-24;1,06008947218381e-08;0,0647570787700605;2,24375249446119e-24;1
"147";0,000566987820314367;2,94832339549177e-24;0,0172577821726497;0,982175230007036;1,08521535766603e-19;4
"148";0,357330202872339;1,8600350915362e-20;1,14360212050604e-06;0,64266865352554;2,61635348112015e-20;4
"149";0,937264149905033;4,16327727304937e-18;3,39888098157067e-10;0,0627358497550793;1,06403943675358e-20;1
"150";0,00140248937828126;1,62233486188139e-16;0,000138282888385220;0,99845922773333;3,28232339581145e-15;4
