"";"1";"2";"3";"4";"5";"class"
"21";0,999257767829063;2,7345744657821e-45;1,65589549504951e-06;5,66303236058952e-22;0,000740576275442276;1
"22";9,41835311303451e-45;0,999995193892555;3,29841572651232e-20;4,8061074450519e-06;3,53747007565282e-77;2
"23";0,999999938465792;8,48339856722461e-44;4,00974967024134e-08;4,25878295437004e-22;2,14367115310852e-08;1
"24";3,69357249540607e-21;3,03341305668095e-05;6,94527822513263e-05;0,999900213087182;8,59283126709364e-42;4
"25";1,26324124475822e-41;0,99993441402824;7,49707587306197e-18;6,55859717609282e-05;2,37702492531998e-72;2
"26";5,02319337130441e-44;0,99995370152376;2,4871371922013e-18;4,62984762393082e-05;1,47740184102175e-73;2
"27";4,66988905449923e-42;0,999982907206015;5,7590777747173e-19;1,70927939846804e-05;1,68426932573313e-74;2
"28";0,0202240372742286;4,47621456019011e-66;2,36842135771417e-15;8,55574464445513e-37;0,979775962725769;5
"29";1,13298392549230e-43;0,999988302014281;2,09752030765356e-19;1,16979857187192e-05;1,57107926736148e-75;2
"30";7,93279048413224e-06;1,67443361525891e-71;5,04586422183475e-18;8,05673817588559e-41;0,999992067209516;5
"31";0,000217161707057606;7,11160020898969e-21;0,999781874299515;9,63993427525289e-07;4,50967906980243e-17;3
"32";3,13208771364387e-16;1,80691005439380e-05;0,000289147034442396;0,999692783865013;8,9732783581715e-40;4
"33";2,33735951728342e-08;2,68263404345400e-16;0,999706370641307;0,000293605985097596;3,47417112768103e-22;3
"34";5,97080865852333e-23;0,000516717159975976;3,52354505503558e-06;0,99947975929497;1,07911732280690e-45;4
"35";7,95821054183765e-39;0,999922678577759;1,73777349038413e-17;7,73214222416195e-05;2,62420650001707e-71;2
"36";7,23046664226968e-20;4,51345207193656e-06;0,000522948601403287;0,999472537946525;3,79724600362562e-39;4
"37";2,16692138539615e-47;0,99999658553334;1,0579335959693e-20;3,41446666047943e-06;1,92457337606409e-78;2
"38";5,42984502704604e-06;2,02461932714867e-16;0,999795242530103;0,000199327624869306;9,23790585136612e-22;3
"39";4,26175543189800e-08;4,86958505461719e-81;5,6001127415521e-23;3,3344182207603e-48;0,999999957382446;5
"40";7,58766458138219e-22;6,20142846919337e-05;3,13056999906421e-05;0,999906680015317;7,64749022955308e-43;4
"41";8,6097988589072e-07;7,76693871117372e-81;5,86500130047532e-23;3,77700980954652e-48;0,999999139020114;5
"42";8,79567747110199e-07;2,45997788953755e-76;1,50899221687411e-20;1,40764660276559e-44;0,999999120432253;5
"43";8,0666311183296e-44;0,99999814688536;6,78548217222666e-21;1,8531146403655e-06;2,38260799909285e-78;2
"44";6,23377602107737e-41;0,999906324173239;1,65402310565547e-17;9,36758267613847e-05;1,28891998913359e-71;2
"45";1,69559858056998e-05;1,26755427031382e-21;0,999982590235463;4,53778730518527e-07;1,85004767070424e-16;3
"46";1,91348529423816e-07;1,43503019141173e-75;4,3046307847653e-20;6,46536435163821e-44;0,99999980865147;5
"47";1,42265154332743e-07;4,50412791659044e-18;0,999965297126472;3,45606083735682e-05;2,67887320839413e-20;3
"48";4,66868633460135e-39;0,999826312802659;7,41044191305023e-17;0,000173687197341020;3,74256373603086e-70;2
"49";1,53036926848644e-45;0,999994739799586;3,3497367995375e-20;5,26020041394411e-06;2,88865111212416e-77;2
"50";5,34649535313914e-05;4,83426021743681e-70;2,68594627341156e-17;9,94264335209334e-40;0,999946535046469;5
